blind_id,task,repeat,condition,round,source,brief_intent_alignment,clarity_information_hierarchy,visual_system_craft,expressiveness_distinctiveness,overall
TG15_I050,ab000015,1,CEN_MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/CEN_MAD/problems/ab000015/candidates/r4.png,23,21,24,23,22
TG15_I051,ab000015,0,SELF,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/SELF/problems/ab000015/candidates/r4.png,77,75,78,77,76
TG15_I052,ab000015,1,R0,0,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/SELF/problems/ab000015/candidates/r0.png,25,23,26,25,24
TG15_I053,ab000015,0,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/MAD/problems/ab000015/candidates/r4.png,82,80,83,82,81
TG15_I054,ab000015,1,MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/MAD/problems/ab000015/candidates/r1.png,27,25,28,27,26
TG15_I055,ab000015,2,AXES,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/AXES/problems/ab000015/candidates/r2.png,87,85,88,87,86
TG15_I056,ab000015,0,CEN_MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/CEN_MAD/problems/ab000015/candidates/r2.png,85,83,86,85,84
TG15_I057,ab000015,0,SELF,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/SELF/problems/ab000015/candidates/r3.png,75,73,76,75,74
TG15_I058,ab000015,2,SELF,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/SELF/problems/ab000015/candidates/r3.png,88,86,89,88,87
TG15_I059,ab000015,1,CEN_MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/CEN_MAD/problems/ab000015/candidates/r2.png,25,23,26,25,24
TG15_I060,ab000015,0,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/AXES/problems/ab000015/candidates/r4.png,26,24,27,26,25
TG15_I061,ab000015,1,AXES,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/AXES/problems/ab000015/candidates/r1.png,27,25,28,27,26
TG15_I062,ab000015,1,FUSED,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/FUSED/problems/ab000015/candidates/r4.png,28,26,29,28,27
TG15_I063,ab000015,1,AXES,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/AXES/problems/ab000015/candidates/r2.png,22,20,23,22,21
TG15_I064,ab000015,1,SELF,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/SELF/problems/ab000015/candidates/r5.png,23,21,24,23,22
TG15_I065,ab000015,1,SELF,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/SELF/problems/ab000015/candidates/r2.png,24,22,25,24,23
TG15_I066,ab000015,2,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/MAD/problems/ab000015/candidates/r4.png,78,76,79,78,77
TG15_I067,ab000015,2,FUSED,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/FUSED/problems/ab000015/candidates/r2.png,91,89,92,91,90
TG15_I068,ab000015,0,SELF,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/SELF/problems/ab000015/candidates/r5.png,78,76,79,78,77
TG15_I069,ab000015,2,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/MAD/problems/ab000015/candidates/r5.png,82,80,83,82,81
TG15_I070,ab000015,0,AXES,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/AXES/problems/ab000015/candidates/r1.png,22,20,23,22,21
TG15_I071,ab000015,1,CEN_MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/CEN_MAD/problems/ab000015/candidates/r3.png,23,21,24,23,22
TG15_I072,ab000015,1,AXES,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/AXES/problems/ab000015/candidates/r5.png,24,22,25,24,23
TG15_I073,ab000015,0,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/CEN_MAD/problems/ab000015/candidates/r5.png,75,73,76,75,74
TG15_I074,ab000015,0,SELF,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/SELF/problems/ab000015/candidates/r1.png,26,24,27,26,25
TG15_I075,ab000015,2,SELF,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/SELF/problems/ab000015/candidates/r2.png,87,85,88,87,86
TG15_I076,ab000015,0,CEN_MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/CEN_MAD/problems/ab000015/candidates/r1.png,78,76,79,78,77
TG15_I077,ab000015,1,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/AXES/problems/ab000015/candidates/r4.png,22,20,23,22,21
TG15_I078,ab000015,2,CEN_MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/CEN_MAD/problems/ab000015/candidates/r4.png,88,86,89,88,87
TG16_I001,ab000016,2,FUSED,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000016/candidates/r3.png,83,81,84,83,82
TG16_I002,ab000016,1,FUSED,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000016/candidates/r2.png,74,72,75,74,73
TG16_I003,ab000016,1,MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000016/candidates/r1.png,85,83,86,85,84
TG16_I004,ab000016,1,SELF,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000016/candidates/r4.png,76,74,77,76,75
TG16_I005,ab000016,2,AXES,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/AXES/problems/ab000016/candidates/r2.png,23,21,24,23,22
TG16_I006,ab000016,1,MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000016/candidates/r3.png,88,86,89,88,87
TG16_I007,ab000016,2,CEN_MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/CEN_MAD/problems/ab000016/candidates/r3.png,83,81,84,83,82
TG16_I008,ab000016,2,R0,0,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000016/candidates/r0.png,80,78,81,80,79
TG16_I009,ab000016,2,CEN_MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/CEN_MAD/problems/ab000016/candidates/r4.png,77,75,78,77,76
TG16_I010,ab000016,1,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000016/candidates/r5.png,84,82,85,84,83
TG16_I011,ab000016,2,AXES,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/AXES/problems/ab000016/candidates/r5.png,24,22,25,24,23
TG16_I012,ab000016,0,SELF,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000016/candidates/r4.png,75,73,76,75,74
TG16_I013,ab000016,2,FUSED,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000016/candidates/r4.png,87,85,88,87,86
TG16_I014,ab000016,2,SELF,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000016/candidates/r1.png,82,80,83,82,81
TG16_I015,ab000016,0,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000016/candidates/r4.png,89,87,90,89,88
TG16_I016,ab000016,1,CEN_MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/CEN_MAD/problems/ab000016/candidates/r3.png,82,80,83,82,81
TG16_I017,ab000016,1,AXES,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000016/candidates/r5.png,83,81,84,83,82
TG16_I018,ab000016,0,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000016/candidates/r5.png,84,82,85,84,83
TG16_I019,ab000016,2,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/MAD/problems/ab000016/candidates/r5.png,67,65,68,67,66
TG16_I020,ab000016,2,SELF,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000016/candidates/r4.png,80,78,81,80,79
TG16_I021,ab000016,0,FUSED,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/FUSED/problems/ab000016/candidates/r1.png,75,73,76,75,74
TG16_I022,ab000016,2,CEN_MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/CEN_MAD/problems/ab000016/candidates/r2.png,82,80,83,82,81
TG16_I023,ab000016,0,SELF,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000016/candidates/r5.png,77,75,78,77,76
TG16_I024,ab000016,2,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/AXES/problems/ab000016/candidates/r4.png,27,25,28,27,26
TG16_I025,ab000016,1,AXES,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000016/candidates/r1.png,77,75,78,77,76
TG16_I026,ab000016,1,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/CEN_MAD/problems/ab000016/candidates/r5.png,84,82,85,84,83
TG16_I027,ab000016,1,CEN_MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/CEN_MAD/problems/ab000016/candidates/r1.png,79,77,80,79,78
TG16_I028,ab000016,1,CEN_MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/CEN_MAD/problems/ab000016/candidates/r2.png,86,84,87,86,85
TG16_I029,ab000016,2,SELF,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000016/candidates/r2.png,81,79,82,81,80
TG16_I030,ab000016,0,CEN_MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000016/candidates/r4.png,75,73,76,75,74
TG16_I031,ab000016,2,SELF,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000016/candidates/r5.png,83,81,84,83,82
TG16_I032,ab000016,0,AXES,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000016/candidates/r1.png,77,75,78,77,76
TG16_I033,ab000016,2,CEN_MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/CEN_MAD/problems/ab000016/candidates/r1.png,77,75,78,77,76
TG16_I034,ab000016,0,MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000016/candidates/r2.png,79,77,80,79,78
TG16_I035,ab000016,0,FUSED,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/FUSED/problems/ab000016/candidates/r4.png,80,78,81,80,79
TG16_I036,ab000016,2,SELF,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000016/candidates/r3.png,80,78,81,80,79
TG16_I037,ab000016,0,SELF,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000016/candidates/r3.png,73,71,74,73,72
TG16_I038,ab000016,0,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000016/candidates/r5.png,74,72,75,74,73
TG16_I039,ab000016,1,FUSED,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000016/candidates/r3.png,75,73,76,75,74
TG16_I040,ab000016,1,SELF,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000016/candidates/r5.png,76,74,77,76,75
TG16_I041,ab000016,0,R0,0,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000016/candidates/r0.png,77,75,78,77,76
TG16_I042,ab000016,2,FUSED,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000016/candidates/r5.png,84,82,85,84,83
TG16_I043,ab000016,1,FUSED,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000016/candidates/r5.png,79,77,80,79,78
TG16_I044,ab000016,0,CEN_MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000016/candidates/r2.png,80,78,81,80,79
TG16_I045,ab000016,0,CEN_MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000016/candidates/r1.png,72,70,73,72,71
TG16_I046,ab000016,0,SELF,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000016/candidates/r1.png,73,71,74,73,72
TG16_I047,ab000016,1,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000016/candidates/r4.png,89,87,90,89,88
TG16_I048,ab000016,0,MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000016/candidates/r1.png,75,73,76,75,74
TG16_I049,ab000016,2,MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/MAD/problems/ab000016/candidates/r1.png,67,65,68,67,66
TG16_I050,ab000016,2,FUSED,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000016/candidates/r2.png,84,82,85,84,83
TG16_I051,ab000016,0,FUSED,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/FUSED/problems/ab000016/candidates/r2.png,78,76,79,78,77
TG16_I052,ab000016,1,R0,0,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000016/candidates/r0.png,79,77,80,79,78
TG16_I053,ab000016,2,MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/MAD/problems/ab000016/candidates/r3.png,71,69,72,71,70
TG16_I054,ab000016,1,SELF,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000016/candidates/r3.png,72,70,73,72,71
TG16_I055,ab000016,0,MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000016/candidates/r3.png,89,87,90,89,88
TG16_I056,ab000016,1,CEN_MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/CEN_MAD/problems/ab000016/candidates/r4.png,82,80,83,82,81
TG16_I057,ab000016,2,AXES,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/AXES/problems/ab000016/candidates/r1.png,25,23,26,25,24
TG16_I058,ab000016,2,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/MAD/problems/ab000016/candidates/r4.png,70,68,71,70,69
TG16_I059,ab000016,1,FUSED,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000016/candidates/r1.png,77,75,78,77,76
TG16_I060,ab000016,0,SELF,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000016/candidates/r2.png,78,76,79,78,77
TG16_I061,ab000016,0,FUSED,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/FUSED/problems/ab000016/candidates/r5.png,79,77,80,79,78
TG16_I062,ab000016,1,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000016/candidates/r4.png,88,86,89,88,87
TG16_I063,ab000016,1,AXES,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000016/candidates/r2.png,89,87,90,89,88
TG16_I064,ab000016,2,MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/MAD/problems/ab000016/candidates/r2.png,70,68,71,70,69
TG16_I065,ab000016,1,FUSED,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000016/candidates/r4.png,74,72,75,74,73
TG16_I066,ab000016,1,SELF,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000016/candidates/r1.png,75,73,76,75,74
TG16_I067,ab000016,0,CEN_MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000016/candidates/r3.png,79,77,80,79,78
TG16_I068,ab000016,0,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000016/candidates/r4.png,77,75,78,77,76
TG16_I069,ab000016,1,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000016/candidates/r3.png,87,85,88,87,86
TG16_I070,ab000016,1,SELF,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000016/candidates/r2.png,79,77,80,79,78
TG16_I071,ab000016,0,AXES,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000016/candidates/r2.png,83,81,84,83,82
TG16_I072,ab000016,0,FUSED,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/FUSED/problems/ab000016/candidates/r3.png,72,70,73,72,71
TG16_I073,ab000016,2,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/AXES/problems/ab000016/candidates/r3.png,26,24,27,26,25
TG16_I074,ab000016,0,AXES,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000016/candidates/r5.png,74,72,75,74,73
TG16_I075,ab000016,1,MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000016/candidates/r2.png,85,83,86,85,84
TG16_I076,ab000016,2,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/CEN_MAD/problems/ab000016/candidates/r5.png,86,84,87,86,85
TG16_I077,ab000016,0,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000016/candidates/r3.png,81,79,82,81,80
TG16_I078,ab000016,2,FUSED,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000016/candidates/r1.png,82,80,83,82,81
TG17_I001,ab000017,0,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000017/candidates/r3.png,28,26,29,28,27
TG17_I002,ab000017,2,FUSED,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000017/candidates/r5.png,88,86,89,88,87
TG17_I003,ab000017,1,SELF,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000017/candidates/r4.png,30,28,31,30,29
TG17_I004,ab000017,1,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000017/candidates/r4.png,31,29,32,31,30
TG17_I005,ab000017,2,SELF,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000017/candidates/r2.png,32,30,33,32,31
TG17_I006,ab000017,0,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000017/candidates/r4.png,33,31,34,33,32
TG17_I007,ab000017,1,AXES,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000017/candidates/r2.png,27,25,28,27,26
TG17_I008,ab000017,0,FUSED,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/FUSED/problems/ab000017/candidates/r4.png,28,26,29,28,27
TG17_I009,ab000017,2,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/MAD/problems/ab000017/candidates/r5.png,55,53,56,55,54
TG17_I010,ab000017,0,SELF,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000017/candidates/r3.png,30,28,31,30,29
TG17_I011,ab000017,0,CEN_MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000017/candidates/r2.png,31,29,32,31,30
TG17_I012,ab000017,0,SELF,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000017/candidates/r1.png,32,30,33,32,31
TG17_I013,ab000017,1,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000017/candidates/r3.png,33,31,34,33,32
TG17_I014,ab000017,1,SELF,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000017/candidates/r3.png,27,25,28,27,26
TG17_I015,ab000017,2,FUSED,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000017/candidates/r4.png,28,26,29,28,27
TG17_I016,ab000017,2,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/CEN_MAD/problems/ab000017/candidates/r5.png,54,52,55,54,53
TG17_I017,ab000017,2,CEN_MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/CEN_MAD/problems/ab000017/candidates/r2.png,30,28,31,30,29
TG17_I018,ab000017,0,MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000017/candidates/r3.png,31,29,32,31,30
TG17_I019,ab000017,0,CEN_MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000017/candidates/r3.png,32,30,33,32,31
TG17_I020,ab000017,2,FUSED,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000017/candidates/r2.png,58,56,59,58,57
TG17_I021,ab000017,1,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000017/candidates/r4.png,27,25,28,27,26
TG17_I022,ab000017,1,AXES,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000017/candidates/r5.png,28,26,29,28,27
TG17_I023,ab000017,1,SELF,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000017/candidates/r2.png,29,27,30,29,28
TG17_I024,ab000017,0,AXES,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000017/candidates/r2.png,30,28,31,30,29
TG17_I025,ab000017,2,MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/MAD/problems/ab000017/candidates/r1.png,31,29,32,31,30
TG17_I026,ab000017,1,MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000017/candidates/r3.png,32,30,33,32,31
TG17_I027,ab000017,1,FUSED,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000017/candidates/r3.png,88,86,89,88,87
TG17_I028,ab000017,2,SELF,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000017/candidates/r3.png,27,25,28,27,26
TG17_I029,ab000017,1,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000017/candidates/r5.png,28,26,29,28,27
TG17_I030,ab000017,1,FUSED,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000017/candidates/r1.png,86,84,87,86,85
TG17_I031,ab000017,2,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/AXES/problems/ab000017/candidates/r3.png,30,28,31,30,29
TG17_I032,ab000017,2,FUSED,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000017/candidates/r3.png,54,52,55,54,53
TG17_I033,ab000017,1,MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000017/candidates/r2.png,32,30,33,32,31
TG17_I034,ab000017,2,R0,0,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000017/candidates/r0.png,33,31,34,33,32
TG17_I035,ab000017,2,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/MAD/problems/ab000017/candidates/r4.png,27,25,28,27,26
TG17_I036,ab000017,1,MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000017/candidates/r1.png,28,26,29,28,27
TG17_I037,ab000017,0,AXES,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000017/candidates/r5.png,29,27,30,29,28
TG17_I038,ab000017,0,SELF,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000017/candidates/r5.png,30,28,31,30,29
TG17_I039,ab000017,1,SELF,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000017/candidates/r5.png,31,29,32,31,30
TG17_I040,ab000017,0,MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000017/candidates/r1.png,32,30,33,32,31
