blind_id,task,repeat,condition,round,source,brief_intent_alignment,clarity_information_hierarchy,visual_system_craft,expressiveness_distinctiveness,overall
TG16_I018,ab000016,0,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000016/candidates/r5.png,87,85,86,80,86
TG16_I019,ab000016,2,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/MAD/problems/ab000016/candidates/r5.png,49,56,59,69,57
TG16_I020,ab000016,2,SELF,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000016/candidates/r4.png,70,71,74,74,70
TG16_I021,ab000016,0,FUSED,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/FUSED/problems/ab000016/candidates/r1.png,70,75,78,75,76
TG16_I022,ab000016,2,CEN_MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/CEN_MAD/problems/ab000016/candidates/r2.png,65,73,76,69,72
TG16_I023,ab000016,0,SELF,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000016/candidates/r5.png,66,74,77,70,73
TG16_I024,ab000016,2,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/AXES/problems/ab000016/candidates/r4.png,29,43,55,46,39
TG16_I025,ab000016,1,AXES,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000016/candidates/r1.png,68,70,73,72,69
TG16_I026,ab000016,1,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/CEN_MAD/problems/ab000016/candidates/r5.png,85,83,84,82,86
TG16_I027,ab000016,1,CEN_MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/CEN_MAD/problems/ab000016/candidates/r1.png,70,72,75,74,71
TG16_I028,ab000016,1,CEN_MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/CEN_MAD/problems/ab000016/candidates/r2.png,87,85,86,84,84
TG16_I029,ab000016,2,SELF,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000016/candidates/r2.png,65,74,77,69,73
TG16_I030,ab000016,0,CEN_MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000016/candidates/r4.png,72,72,75,77,73
TG16_I031,ab000016,2,SELF,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000016/candidates/r5.png,67,70,73,71,69
TG16_I032,ab000016,0,AXES,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000016/candidates/r1.png,74,74,77,79,75
TG16_I033,ab000016,2,CEN_MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/CEN_MAD/problems/ab000016/candidates/r1.png,75,75,78,80,76
TG16_I034,ab000016,0,MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000016/candidates/r2.png,76,76,79,81,77
TG16_I035,ab000016,0,FUSED,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/FUSED/problems/ab000016/candidates/r4.png,70,77,80,75,78
TG16_I036,ab000016,2,SELF,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000016/candidates/r3.png,65,69,72,69,68
TG16_I037,ab000016,0,SELF,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000016/candidates/r3.png,72,73,76,77,74
TG16_I038,ab000016,0,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000016/candidates/r5.png,73,74,77,78,75
TG16_I039,ab000016,1,FUSED,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000016/candidates/r3.png,68,72,75,72,71
TG16_I040,ab000016,1,SELF,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000016/candidates/r5.png,69,73,76,73,72
TG16_I041,ab000016,0,R0,0,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000016/candidates/r0.png,76,77,80,81,78
TG16_I042,ab000016,2,FUSED,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000016/candidates/r5.png,86,84,85,80,86
TG16_I043,ab000016,1,FUSED,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000016/candidates/r5.png,65,70,73,69,69
TG16_I044,ab000016,0,CEN_MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000016/candidates/r2.png,72,74,77,77,75
TG16_I045,ab000016,0,CEN_MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000016/candidates/r1.png,73,75,78,78,76
TG16_I046,ab000016,0,SELF,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000016/candidates/r1.png,74,76,79,79,77
TG16_I047,ab000016,1,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000016/candidates/r4.png,86,84,85,85,87
TG16_I048,ab000016,0,MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000016/candidates/r1.png,76,72,75,81,73
TG16_I049,ab000016,2,MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/MAD/problems/ab000016/candidates/r1.png,49,56,59,69,57
TG16_I050,ab000016,2,FUSED,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000016/candidates/r2.png,84,82,83,82,86
TG16_I051,ab000016,0,FUSED,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/FUSED/problems/ab000016/candidates/r2.png,72,75,78,77,76
TG16_I052,ab000016,1,R0,0,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000016/candidates/r0.png,67,73,76,71,72
TG16_I053,ab000016,2,MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/MAD/problems/ab000016/candidates/r3.png,53,55,58,68,56
TG16_I054,ab000016,1,SELF,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000016/candidates/r3.png,69,69,72,73,68
TG16_I055,ab000016,0,MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000016/candidates/r3.png,84,82,83,81,87
TG16_I056,ab000016,1,CEN_MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/CEN_MAD/problems/ab000016/candidates/r4.png,85,83,84,82,84
TG16_I057,ab000016,2,AXES,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/AXES/problems/ab000016/candidates/r1.png,27,44,56,44,37
TG16_I058,ab000016,2,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/MAD/problems/ab000016/candidates/r4.png,52,55,58,68,56
TG16_I059,ab000016,1,FUSED,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000016/candidates/r1.png,67,74,77,71,73
TG16_I060,ab000016,0,SELF,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000016/candidates/r2.png,74,72,75,79,73
TG16_I061,ab000016,0,FUSED,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/FUSED/problems/ab000016/candidates/r5.png,75,73,76,80,74
TG16_I062,ab000016,1,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000016/candidates/r4.png,86,84,85,82,86
TG16_I063,ab000016,1,AXES,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000016/candidates/r2.png,87,85,86,83,87
TG16_I064,ab000016,2,MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/MAD/problems/ab000016/candidates/r2.png,52,56,59,69,57
TG16_I065,ab000016,1,FUSED,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000016/candidates/r4.png,66,74,77,70,73
TG16_I066,ab000016,1,SELF,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000016/candidates/r1.png,67,69,72,71,68
TG16_I067,ab000016,0,CEN_MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000016/candidates/r3.png,74,73,76,79,74
TG16_I068,ab000016,0,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000016/candidates/r4.png,75,74,77,80,75
TG16_I069,ab000016,1,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000016/candidates/r3.png,88,86,87,83,85
TG16_I070,ab000016,1,SELF,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000016/candidates/r2.png,64,73,76,68,72
TG16_I071,ab000016,0,AXES,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000016/candidates/r2.png,71,77,80,76,78
TG16_I072,ab000016,0,FUSED,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/FUSED/problems/ab000016/candidates/r3.png,72,72,75,77,73
TG16_I073,ab000016,2,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/AXES/problems/ab000016/candidates/r3.png,28,44,56,45,38
TG16_I074,ab000016,0,AXES,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000016/candidates/r5.png,74,74,77,79,75
TG16_I075,ab000016,1,MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000016/candidates/r2.png,84,82,83,83,87
TG16_I076,ab000016,2,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/CEN_MAD/problems/ab000016/candidates/r5.png,85,83,84,84,84
TG16_I077,ab000016,0,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000016/candidates/r3.png,70,77,80,75,78
TG16_I078,ab000016,2,FUSED,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000016/candidates/r1.png,65,69,72,69,68
TG17_I001,ab000017,0,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000017/candidates/r3.png,32,58,54,43,44
TG17_I002,ab000017,2,FUSED,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000017/candidates/r5.png,84,82,84,78,82
TG17_I003,ab000017,1,SELF,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000017/candidates/r4.png,33,59,55,44,45
TG17_I004,ab000017,1,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000017/candidates/r4.png,30,56,52,41,42
TG17_I005,ab000017,2,SELF,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000017/candidates/r2.png,34,60,56,45,46
TG17_I006,ab000017,0,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000017/candidates/r4.png,31,57,53,42,43
TG17_I007,ab000017,1,AXES,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000017/candidates/r2.png,28,54,50,39,40
TG17_I008,ab000017,0,FUSED,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/FUSED/problems/ab000017/candidates/r4.png,32,58,54,43,44
TG17_I009,ab000017,2,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/MAD/problems/ab000017/candidates/r5.png,50,59,53,63,55
TG17_I010,ab000017,0,SELF,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000017/candidates/r3.png,33,59,55,44,45
TG17_I011,ab000017,0,CEN_MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000017/candidates/r2.png,30,56,52,41,42
TG17_I012,ab000017,0,SELF,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000017/candidates/r1.png,34,60,56,45,46
TG17_I013,ab000017,1,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000017/candidates/r3.png,31,57,53,42,43
TG17_I014,ab000017,1,SELF,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000017/candidates/r3.png,28,54,50,39,40
TG17_I015,ab000017,2,FUSED,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000017/candidates/r4.png,32,58,54,43,44
TG17_I016,ab000017,2,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/CEN_MAD/problems/ab000017/candidates/r5.png,50,59,53,63,55
TG17_I017,ab000017,2,CEN_MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/CEN_MAD/problems/ab000017/candidates/r2.png,33,59,55,44,45
TG17_I018,ab000017,0,MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000017/candidates/r3.png,30,56,52,41,42
TG17_I019,ab000017,0,CEN_MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000017/candidates/r3.png,34,60,56,45,46
TG17_I020,ab000017,2,FUSED,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000017/candidates/r2.png,52,61,55,65,57
TG17_I021,ab000017,1,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000017/candidates/r4.png,28,54,50,39,40
TG17_I022,ab000017,1,AXES,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000017/candidates/r5.png,32,58,54,43,44
TG17_I023,ab000017,1,SELF,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000017/candidates/r2.png,29,55,51,40,41
TG17_I024,ab000017,0,AXES,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000017/candidates/r2.png,88,86,88,82,86
TG17_I025,ab000017,2,MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/MAD/problems/ab000017/candidates/r1.png,30,56,52,41,42
TG17_I026,ab000017,1,MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000017/candidates/r3.png,34,60,56,45,46
TG17_I027,ab000017,1,FUSED,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000017/candidates/r3.png,31,57,53,42,43
TG17_I028,ab000017,2,SELF,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000017/candidates/r3.png,83,81,83,77,81
TG17_I029,ab000017,1,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000017/candidates/r5.png,32,58,54,43,44
TG17_I030,ab000017,1,FUSED,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000017/candidates/r1.png,29,55,51,40,41
TG17_I031,ab000017,2,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/AXES/problems/ab000017/candidates/r3.png,33,59,55,44,45
TG17_I032,ab000017,2,FUSED,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000017/candidates/r3.png,30,56,52,41,42
TG17_I033,ab000017,1,MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000017/candidates/r2.png,34,60,56,45,46
TG17_I034,ab000017,2,R0,0,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000017/candidates/r0.png,31,57,53,42,43
TG17_I035,ab000017,2,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/MAD/problems/ab000017/candidates/r4.png,28,54,50,39,40
TG17_I036,ab000017,1,MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000017/candidates/r1.png,39,56,47,51,45
TG17_I037,ab000017,0,AXES,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000017/candidates/r5.png,29,55,51,40,41
TG17_I038,ab000017,0,SELF,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000017/candidates/r5.png,33,59,55,44,45
TG17_I039,ab000017,1,SELF,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000017/candidates/r5.png,30,56,52,41,42
TG17_I040,ab000017,0,MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000017/candidates/r1.png,34,60,56,45,46
TG17_I041,ab000017,0,MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000017/candidates/r2.png,31,57,53,42,43
TG17_I042,ab000017,2,SELF,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000017/candidates/r5.png,28,54,50,39,40
TG17_I043,ab000017,0,FUSED,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/FUSED/problems/ab000017/candidates/r2.png,32,58,54,43,44
TG17_I044,ab000017,1,CEN_MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/CEN_MAD/problems/ab000017/candidates/r2.png,29,55,51,40,41
TG17_I045,ab000017,1,R0,0,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000017/candidates/r0.png,33,59,55,44,45
TG17_I046,ab000017,0,SELF,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000017/candidates/r2.png,30,56,52,41,42
TG17_I047,ab000017,0,SELF,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000017/candidates/r4.png,34,60,56,45,46
TG17_I048,ab000017,0,FUSED,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/FUSED/problems/ab000017/candidates/r1.png,31,57,53,42,43
TG17_I049,ab000017,0,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000017/candidates/r5.png,28,54,50,39,40
TG17_I050,ab000017,2,SELF,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000017/candidates/r1.png,32,58,54,43,44
TG17_I051,ab000017,0,CEN_MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000017/candidates/r1.png,29,55,51,40,41
TG17_I052,ab000017,1,AXES,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000017/candidates/r1.png,33,59,55,44,45
TG17_I053,ab000017,1,FUSED,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000017/candidates/r5.png,30,56,52,41,42
TG17_I054,ab000017,1,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/CEN_MAD/problems/ab000017/candidates/r5.png,34,60,56,45,46
TG17_I055,ab000017,0,CEN_MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000017/candidates/r4.png,31,57,53,42,43
TG17_I056,ab000017,2,AXES,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/AXES/problems/ab000017/candidates/r1.png,28,54,50,39,40
TG17_I057,ab000017,2,SELF,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000017/candidates/r4.png,32,58,54,43,44
TG17_I058,ab000017,0,FUSED,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/FUSED/problems/ab000017/candidates/r5.png,29,55,51,40,41
TG17_I059,ab000017,2,FUSED,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000017/candidates/r1.png,54,63,57,67,59
TG17_I060,ab000017,2,CEN_MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/CEN_MAD/problems/ab000017/candidates/r3.png,51,60,54,64,56
TG17_I061,ab000017,0,R0,0,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000017/candidates/r0.png,34,60,56,45,46
TG17_I062,ab000017,1,FUSED,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000017/candidates/r4.png,38,55,46,50,44
TG17_I063,ab000017,0,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000017/candidates/r4.png,28,54,50,39,40
TG17_I064,ab000017,0,FUSED,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/FUSED/problems/ab000017/candidates/r3.png,32,58,54,43,44
TG17_I065,ab000017,2,AXES,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/AXES/problems/ab000017/candidates/r2.png,29,55,51,40,41
TG17_I066,ab000017,2,MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/MAD/problems/ab000017/candidates/r3.png,33,59,55,44,45
TG17_I067,ab000017,2,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/AXES/problems/ab000017/candidates/r4.png,30,56,52,41,42
TG17_I068,ab000017,2,MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/MAD/problems/ab000017/candidates/r2.png,34,60,56,45,46
TG17_I069,ab000017,1,CEN_MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/CEN_MAD/problems/ab000017/candidates/r3.png,31,57,53,42,43
TG17_I070,ab000017,2,CEN_MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/CEN_MAD/problems/ab000017/candidates/r4.png,49,58,52,62,54
TG17_I071,ab000017,2,AXES,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/AXES/problems/ab000017/candidates/r5.png,32,58,54,43,44
TG17_I072,ab000017,1,SELF,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000017/candidates/r1.png,29,55,51,40,41
TG17_I073,ab000017,0,AXES,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000017/candidates/r1.png,33,59,55,44,45
TG17_I074,ab000017,1,CEN_MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/CEN_MAD/problems/ab000017/candidates/r1.png,30,56,52,41,42
TG17_I075,ab000017,2,CEN_MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/CEN_MAD/problems/ab000017/candidates/r1.png,34,60,56,45,46
TG17_I076,ab000017,0,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000017/candidates/r5.png,31,57,53,42,43
TG17_I077,ab000017,1,CEN_MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/CEN_MAD/problems/ab000017/candidates/r4.png,28,54,50,39,40
TG17_I078,ab000017,1,FUSED,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000017/candidates/r2.png,87,85,87,81,85
TG18_I001,ab000018,1,R0,0,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000018/candidates/r0.png,30,40,43,32,33
TG18_I002,ab000018,0,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000018/candidates/r5.png,42,52,55,47,48
TG18_I003,ab000018,1,SELF,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000018/candidates/r1.png,29,39,42,31,32
TG18_I004,ab000018,1,SELF,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000018/candidates/r5.png,31,41,44,33,34
TG18_I005,ab000018,1,FUSED,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000018/candidates/r5.png,28,38,41,30,31
TG18_I006,ab000018,2,FUSED,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000018/candidates/r3.png,87,85,84,79,84
TG18_I007,ab000018,1,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000018/candidates/r4.png,32,42,45,34,35
